origin,policy,Q,rotation,window,n32,mean,SE
reused_parent,scalar_k1,0.01,0.78539816339744828,whole,32,0.31366474586068782,0.0032679447226637405
reused_parent,oracle_useful,0.01,0.78539816339744828,whole,32,0.15984475664507608,0.014536444620012436
reused_parent,oracle_nuisance,0.01,0.78539816339744828,whole,32,0.69048008955649331,0.014043991482964374
reused_parent,native_i17,0.01,0.78539816339744828,whole,32,0.66914513112840546,0.013331999068099643
reused_parent,native_cp,0.01,0.78539816339744828,whole,32,0.6697048388891671,0.013228858471118005
reused_parent,native_cp_star,0.01,0.78539816339744828,whole,32,1.0798879295964747,0.012575980745691018
reused_parent,oracle_useful_star,0.01,0.78539816339744828,whole,32,0.2317621201275718,0.014528317968525918
reused_parent,raw,0.01,0.78539816339744828,startup,32,4.9035316037743275,0.1002464715902561
reused_parent,ema_q0p9,0.01,0.78539816339744828,startup,32,0.52565589843671923,0.061144961525572784
reused_parent,ema_q0p99,0.01,0.78539816339744828,startup,32,2.4430670907417555,0.50838785684525645
reused_parent,ema_q0p999,0.01,0.78539816339744828,startup,32,4.9856351151572245,1.0750023098915991
reused_parent,dema_q0p9,0.01,0.78539816339744828,startup,32,0.73875380963650028,0.042656071588361981
reused_parent,dema_q0p99,0.01,0.78539816339744828,startup,32,1.2901235983150769,0.25640552127873206
reused_parent,dema_q0p999,0.01,0.78539816339744828,startup,32,4.5346175092159324,0.97378358816245147
reused_parent,ema_common_steady_oracle,0.01,0.78539816339744828,startup,32,0.75321354680236996,0.13407831283871399
reused_parent,common_kalman,0.01,0.78539816339744828,startup,32,0.3561094158113885,0.026168774601169602
reused_parent,useful_oracle_kalman,0.01,0.78539816339744828,startup,32,0.30699416350348252,0.02623337838919575
reused_parent,scalar_k0,0.01,0.78539816339744828,startup,32,2.4430670907417555,0.50838785684525645
reused_parent,scalar_k0p5,0.01,0.78539816339744828,startup,32,1.1535565858715655,0.13415326159262561
reused_parent,scalar_k0p9,0.01,0.78539816339744828,startup,32,0.60308610173899191,0.043461481858617028
reused_parent,scalar_k1,0.01,0.78539816339744828,startup,32,0.52565589843671923,0.06114496152557277
reused_parent,oracle_useful,0.01,0.78539816339744828,startup,32,1.6728969498416779,0.50738709982579766
reused_parent,oracle_nuisance,0.01,0.78539816339744828,startup,32,1.2958260393367973,0.15693764391479006
reused_parent,native_i17,0.01,0.78539816339744828,startup,32,0.834655540081636,0.098756794256397815
reused_parent,native_cp,0.01,0.78539816339744828,startup,32,0.84072928514934953,0.098330088221038531
reused_parent,native_cp_star,0.01,0.78539816339744828,startup,32,1.0062150248798372,0.093379571236259604
reused_parent,oracle_useful_star,0.01,0.78539816339744828,startup,32,1.6967712445984202,0.50849986346438414
reused_parent,raw,0.01,0.78539816339744828,transition,32,4.9984972746094494,0.033784022542425046
reused_parent,ema_q0p9,0.01,0.78539816339744828,transition,32,0.31434685491158054,0.005923581611621466
reused_parent,ema_q0p99,0.01,0.78539816339744828,transition,32,0.50157092683674454,0.03196285216954451
reused_parent,ema_q0p999,0.01,0.78539816339744828,transition,32,3.8960753184838053,0.60255059478341988
reused_parent,dema_q0p9,0.01,0.78539816339744828,transition,32,0.66551605954618509,0.0098139370119806092
reused_parent,dema_q0p99,0.01,0.78539816339744828,transition,32,0.32499075444741266,0.016460376684562496
reused_parent,dema_q0p999,0.01,0.78539816339744828,transition,32,2.1187229431182546,0.25733492729621671
reused_parent,ema_common_steady_oracle,0.01,0.78539816339744828,transition,32,0.22254051061081287,0.0067049861786398516
reused_parent,common_kalman,0.01,0.78539816339744828,transition,32,0.22254898062287673,0.0067112235731208482
reused_parent,useful_oracle_kalman,0.01,0.78539816339744828,transition,32,0.10685648390022252,0.0029287885588862176
reused_parent,scalar_k0,0.01,0.78539816339744828,transition,32,0.50157092683674454,0.031962852169544503
reused_parent,scalar_k0p5,0.01,0.78539816339744828,transition,32,0.62489701093100247,0.0087533464117883365
reused_parent,scalar_k0p9,0.01,0.78539816339744828,transition,32,0.46738333705698271,0.0061938487161361799
reused_parent,scalar_k1,0.01,0.78539816339744828,transition,32,0.31434685491158054,0.005923581611621466
reused_parent,oracle_useful,0.01,0.78539816339744828,transition,32,0.14255146459695034,0.0083285613516925362
reused_parent,oracle_nuisance,0.01,0.78539816339744828,transition,32,0.67336631715137474,0.033790725638328578
reused_parent,native_i17,0.01,0.78539816339744828,transition,32,0.64082194969690343,0.033043047880144914
reused_parent,native_cp,0.01,0.78539816339744828,transition,32,0.64240852487428257,0.033315873155336503
reused_parent,native_cp_star,0.01,0.78539816339744828,transition,32,1.0468184930114113,0.033296366573047791
reused_parent,oracle_useful_star,0.01,0.78539816339744828,transition,32,0.2140805154209153,0.0082629971381898183
reused_parent,raw,0.01,0.78539816339744828,late,32,5.0088825566169106,0.017551022144278318
reused_parent,ema_q0p9,0.01,0.78539816339744828,late,32,0.30639374139288555,0.0025548103679456876
reused_parent,ema_q0p99,0.01,0.78539816339744828,late,32,0.48363995271209359,0.016282624361038715
reused_parent,ema_q0p999,0.01,0.78539816339744828,late,32,4.033039885562884,0.44817255451254345
reused_parent,dema_q0p9,0.01,0.78539816339744828,late,32,0.65532439918415708,0.0047043368823302106
reused_parent,dema_q0p99,0.01,0.78539816339744828,late,32,0.29219432280064184,0.0054405850794674556
reused_parent,dema_q0p999,0.01,0.78539816339744828,late,32,2.085551128254564,0.14053650244520297
reused_parent,ema_common_steady_oracle,0.01,0.78539816339744828,late,32,0.2150374683342518,0.0028333104835465985
reused_parent,common_kalman,0.01,0.78539816339744828,late,32,0.2150374683342518,0.0028333104835465942
reused_parent,useful_oracle_kalman,0.01,0.78539816339744828,late,32,0.096003909693336595,0.0015458443826998254
reused_parent,scalar_k0,0.01,0.78539816339744828,late,32,0.48363995271209359,0.016282624361038715
reused_parent,scalar_k0p5,0.01,0.78539816339744828,late,32,0.62194934394486578,0.0046209208940072421
reused_parent,scalar_k0p9,0.01,0.78539816339744828,late,32,0.4610916048567793,0.0030369974638596638
reused_parent,scalar_k1,0.01,0.78539816339744828,late,32,0.30639374139288555,0.0025548103679456898
reused_parent,oracle_useful,0.01,0.78539816339744828,late,32,0.11459767115296039,0.0016572470620205412
reused_parent,oracle_nuisance,0.01,0.78539816339744828,late,32,0.67543602295201877,0.016189266856503948
reused_parent,native_i17,0.01,0.78539816339744828,late,32,0.67212507192608162,0.015983662156732577
reused_parent,native_cp,0.01,0.78539816339744828,late,32,0.67219291821829308,0.016050469670460175
reused_parent,native_cp_star,0.01,0.78539816339744828,late,32,1.0922645240625481,0.01578970124202277
reused_parent,oracle_useful_star,0.01,0.78539816339744828,late,32,0.18823296405720713,0.0017239355478762084
reused_parent,raw,0.10000000000000001,0,whole,32,5.0039120943441677,0.014483744606845848
reused_parent,ema_q0p9,0.10000000000000001,0,whole,32,0.69423351489058494,0.0067777157458634016
reused_parent,ema_q0p99,0.10000000000000001,0,whole,32,4.5803609701811165,0.13030323249509976
reused_parent,ema_q0p999,0.10000000000000001,0,whole,32,35.488758700613545,3.4019733929158851
reused_parent,dema_q0p9,0.10000000000000001,0,whole,32,0.83247664934505194,0.0053282669293694823
reused_parent,dema_q0p99,0.10000000000000001,0,whole,32,2.4078224250809059,0.053811439607900906
reused_parent,dema_q0p999,0.10000000000000001,0,whole,32,18.692716454381134,1.0885557264455343
reused_parent,ema_common_steady_oracle,0.10000000000000001,0,whole,32,0.66510383364807868,0.0051407237128410239
reused_parent,common_kalman,0.10000000000000001,0,whole,32,0.66307380369491264,0.0048496464394386695
reused_parent,useful_oracle_kalman,0.10000000000000001,0,whole,32,0.27924200435214519,0.002340718853970602
reused_parent,scalar_k0,0.10000000000000001,0,whole,32,4.5803609701811165,0.1303032324950997
reused_parent,scalar_k0p5,0.10000000000000001,0,whole,32,1.7052037362883774,0.033757271666304274
reused_parent,scalar_k0p9,0.10000000000000001,0,whole,32,0.7134648179407902,0.0052450588497466059
reused_parent,scalar_k1,0.10000000000000001,0,whole,32,0.69423351489058494,0.0067777157458634085
reused_parent,oracle_useful,0.10000000000000001,0,whole,32,0.54041352567497314,0.015555124194705776
reused_parent,oracle_nuisance,0.10000000000000001,0,whole,32,4.7341809593967286,0.12993484520076123
reused_parent,native_i17,0.10000000000000001,0,whole,32,1.4749715338112597,0.10303400733897067
reused_parent,native_cp,0.10000000000000001,0,whole,32,1.4513435835945803,0.10270371325005966
reused_parent,native_cp_star,0.10000000000000001,0,whole,32,1.4277464612043942,0.1261739664094097
reused_parent,oracle_useful_star,0.10000000000000001,0,whole,32,0.33424731841456662,0.014658753191631865
reused_parent,raw,0.10000000000000001,0,startup,32,4.9035316037743275,0.10024647159025608
reused_parent,ema_q0p9,0.10000000000000001,0,startup,32,0.90122995873790934,0.068381334175362476
reused_parent,ema_q0p99,0.10000000000000001,0,startup,32,4.7902894770888667,0.65379861233688907
reused_parent,ema_q0p999,0.10000000000000001,0,startup,32,8.8676604151177898,1.3528569805647377
reused_parent,dema_q0p9,0.10000000000000001,0,startup,32,0.89841479019805237,0.043982631534777605
reused_parent,dema_q0p99,0.10000000000000001,0,startup,32,2.7892884770762532,0.32690194769338415
reused_parent,dema_q0p999,0.10000000000000001,0,startup,32,8.165581388220124,1.2305423730155935
reused_parent,ema_common_steady_oracle,0.10000000000000001,0,startup,32,0.81123159927715194,0.05235859827083842
reused_parent,common_kalman,0.10000000000000001,0,startup,32,0.73003039332419506,0.030040832303912374
reused_parent,useful_oracle_kalman,0.10000000000000001,0,startup,32,0.46391702476908275,0.02728768482129185
reused_parent,scalar_k0,0.10000000000000001,0,startup,32,4.7902894770888675,0.65379861233688896
reused_parent,scalar_k0p5,0.10000000000000001,0,startup,32,1.7956853629776517,0.17467610212872695
reused_parent,scalar_k0p9,0.10000000000000001,0,startup,32,0.82609085834849738,0.047930042975469017
reused_parent,scalar_k1,0.10000000000000001,0,startup,32,0.90122995873790934,0.06838133417536249
reused_parent,oracle_useful,0.10000000000000001,0,startup,32,2.0484710101428671,0.50628627793441994
reused_parent,oracle_nuisance,0.10000000000000001,0,startup,32,3.6430484256839089,0.39479938605532783
reused_parent,native_i17,0.10000000000000001,0,startup,32,2.0993902456974336,0.27850094847258161
reused_parent,native_cp,0.10000000000000001,0,startup,32,2.106321957028173,0.27879521769123145
reused_parent,native_cp_star,0.10000000000000001,0,startup,32,2.0995386615418044,0.28052642029414498
reused_parent,oracle_useful_star,0.10000000000000001,0,startup,32,1.7936986459129303,0.50672560945279022
reused_parent,raw,0.10000000000000001,0,transition,32,4.9984972746094494,0.033784022542425039
reused_parent,ema_q0p9,0.10000000000000001,0,transition,32,0.70149858969673107,0.013186517955985386
reused_parent,ema_q0p99,0.10000000000000001,0,transition,32,4.4750589235298168,0.32102431529772019
reused_parent,ema_q0p999,0.10000000000000001,0,transition,32,23.688449438293851,3.9593469311772682
reused_parent,dema_q0p9,0.10000000000000001,0,transition,32,0.83902256305993128,0.010613025623344423
reused_parent,dema_q0p99,0.10000000000000001,0,transition,32,2.4823478182154011,0.13879861604647989
reused_parent,dema_q0p999,0.10000000000000001,0,transition,32,15.039280910030845,1.9789503978727745
reused_parent,ema_common_steady_oracle,0.10000000000000001,0,transition,32,0.67188433726909602,0.0100226454571669
reused_parent,common_kalman,0.10000000000000001,0,transition,32,0.67188433813868687,0.010022645597006911
reused_parent,useful_oracle_kalman,0.10000000000000001,0,transition,32,0.28271570335118912,0.0037939908483021023
reused_parent,scalar_k0,0.10000000000000001,0,transition,32,4.4750589235298168,0.32102431529772019
reused_parent,scalar_k0p5,0.10000000000000001,0,transition,32,1.6769835334797956,0.081805977282314007
reused_parent,scalar_k0p9,0.10000000000000001,0,transition,32,0.71597662719727073,0.011292635349544534
reused_parent,scalar_k1,0.10000000000000001,0,transition,32,0.70149858969673118,0.013186517955985386
reused_parent,oracle_useful,0.10000000000000001,0,transition,32,0.52970319938210098,0.013312157403127573
reused_parent,oracle_nuisance,0.10000000000000001,0,transition,32,4.6468543138444467,0.32304687323668529
reused_parent,native_i17,0.10000000000000001,0,transition,32,2.0962918655018514,0.16984017443635097
reused_parent,native_cp,0.10000000000000001,0,transition,32,2.083419694726814,0.17014080343919782
reused_parent,native_cp_star,0.10000000000000001,0,transition,32,2.1725422470958149,0.20079765589263188
reused_parent,oracle_useful_star,0.10000000000000001,0,transition,32,0.31827739856116494,0.0087014073256045828
reused_parent,raw,0.10000000000000001,0,late,32,5.0088825566169106,0.017551022144278314
reused_parent,ema_q0p9,0.10000000000000001,0,late,32,0.68515411098716361,0.007451399347561811
reused_parent,ema_q0p99,0.10000000000000001,0,late,32,4.6049539672795818,0.16063626490154689
reused_parent,ema_q0p999,0.10000000000000001,0,late,32,39.91622142215931,4.6455880368602891
reused_parent,dema_q0p9,0.10000000000000001,0,late,32,0.82831493720215477,0.005638486611774276
reused_parent,dema_q0p99,0.10000000000000001,0,late,32,2.3727492720740457,0.049075945670392231
reused_parent,dema_q0p999,0.10000000000000001,0,late,32,20.139651619891591,1.3723295240939664
reused_parent,ema_common_steady_oracle,0.10000000000000001,0,late,32,0.65819875704080444,0.0056318568020636535
reused_parent,common_kalman,0.10000000000000001,0,late,32,0.65819875704080433,0.005631856802063644
reused_parent,useful_oracle_kalman,0.10000000000000001,0,late,32,0.27204406063853404,0.0025477209561903208
reused_parent,scalar_k0,0.10000000000000001,0,late,32,4.604953967279581,0.16063626490154684
reused_parent,scalar_k0p5,0.10000000000000001,0,late,32,1.710653742907976,0.041441975245502173
reused_parent,scalar_k0p9,0.10000000000000001,0,late,32,0.70895707381692241,0.0057342790199763349
reused_parent,scalar_k1,0.10000000000000001,0,late,32,0.68515411098716361,0.0074513993475618231
reused_parent,oracle_useful,0.10000000000000001,0,late,32,0.49335804074723844,0.007284698881704443
reused_parent,oracle_nuisance,0.10000000000000001,0,late,32,4.7967500375195069,0.160408366360829
reused_parent,native_i17,0.10000000000000001,0,late,32,1.2677614772412098,0.10101296701566113
reused_parent,native_cp,0.10000000000000001,0,late,32,1.2398881378071238,0.099881471745341247
reused_parent,native_cp_star,0.10000000000000001,0,late,32,1.181914652092388,0.12369438283392364
reused_parent,oracle_useful_star,0.10000000000000001,0,late,32,0.29038991678730836,0.0025363166877223784
reused_parent,raw,0.10000000000000001,0.78539816339744828,whole,32,5.0039120943441677,0.014483744606845855
reused_parent,ema_q0p9,0.10000000000000001,0.78539816339744828,whole,32,0.69423351489058494,0.0067777157458634059
reused_parent,ema_q0p99,0.10000000000000001,0.78539816339744828,whole,32,4.5803609701811165,0.13030323249509976
reused_parent,ema_q0p999,0.10000000000000001,0.78539816339744828,whole,32,35.488758700613559,3.4019733929158855
reused_parent,dema_q0p9,0.10000000000000001,0.78539816339744828,whole,32,0.83247664934505194,0.0053282669293694849
reused_parent,dema_q0p99,0.10000000000000001,0.78539816339744828,whole,32,2.407822425080905,0.053811439607900982
reused_parent,dema_q0p999,0.10000000000000001,0.78539816339744828,whole,32,18.692716454381141,1.0885557264455339
reused_parent,ema_common_steady_oracle,0.10000000000000001,0.78539816339744828,whole,32,0.66510383364807857,0.0051407237128410308
reused_parent,common_kalman,0.10000000000000001,0.78539816339744828,whole,32,0.66307380369491264,0.0048496464394386755
reused_parent,useful_oracle_kalman,0.10000000000000001,0.78539816339744828,whole,32,0.27924200435214513,0.002340718853970602
reused_parent,scalar_k0,0.10000000000000001,0.78539816339744828,whole,32,4.5803609701811165,0.13030323249509976
reused_parent,scalar_k0p5,0.10000000000000001,0.78539816339744828,whole,32,1.7052037362883774,0.033757271666304302
reused_parent,scalar_k0p9,0.10000000000000001,0.78539816339744828,whole,32,0.71346481794079031,0.0052450588497466102
reused_parent,scalar_k1,0.10000000000000001,0.78539816339744828,whole,32,0.69423351489058494,0.006777715745863405
reused_parent,oracle_useful,0.10000000000000001,0.78539816339744828,whole,32,0.54041352567497314,0.015555124194705795
reused_parent,oracle_nuisance,0.10000000000000001,0.78539816339744828,whole,32,4.7341809593967277,0.12993484520076121
reused_parent,native_i17,0.10000000000000001,0.78539816339744828,whole,32,1.474971533811261,0.10303400733897068
reused_parent,native_cp,0.10000000000000001,0.78539816339744828,whole,32,1.4513435835945812,0.10270371325005978
reused_parent,native_cp_star,0.10000000000000001,0.78539816339744828,whole,32,1.4277464612043955,0.12617396640940984
reused_parent,oracle_useful_star,0.10000000000000001,0.78539816339744828,whole,32,0.33424731841456667,0.014658753191631877
reused_parent,raw,0.10000000000000001,0.78539816339744828,startup,32,4.9035316037743275,0.1002464715902561
reused_parent,ema_q0p9,0.10000000000000001,0.78539816339744828,startup,32,0.90122995873790934,0.068381334175362476
reused_parent,ema_q0p99,0.10000000000000001,0.78539816339744828,startup,32,4.7902894770888675,0.6537986123368893
reused_parent,ema_q0p999,0.10000000000000001,0.78539816339744828,startup,32,8.867660415117788,1.3528569805647372
reused_parent,dema_q0p9,0.10000000000000001,0.78539816339744828,startup,32,0.89841479019805237,0.043982631534777605
reused_parent,dema_q0p99,0.10000000000000001,0.78539816339744828,startup,32,2.7892884770762545,0.32690194769338471
reused_parent,dema_q0p999,0.10000000000000001,0.78539816339744828,startup,32,8.1655813882201187,1.230542373015592
reused_parent,ema_common_steady_oracle,0.10000000000000001,0.78539816339744828,startup,32,0.81123159927715183,0.052358598270838413
reused_parent,common_kalman,0.10000000000000001,0.78539816339744828,startup,32,0.73003039332419495,0.030040832303912374
reused_parent,useful_oracle_kalman,0.10000000000000001,0.78539816339744828,startup,32,0.4639170247690827,0.02728768482129185
reused_parent,scalar_k0,0.10000000000000001,0.78539816339744828,startup,32,4.7902894770888675,0.6537986123368893
reused_parent,scalar_k0p5,0.10000000000000001,0.78539816339744828,startup,32,1.7956853629776517,0.17467610212872706
reused_parent,scalar_k0p9,0.10000000000000001,0.78539816339744828,startup,32,0.82609085834849738,0.04793004297546901
reused_parent,scalar_k1,0.10000000000000001,0.78539816339744828,startup,32,0.90122995873790934,0.068381334175362463
reused_parent,oracle_useful,0.10000000000000001,0.78539816339744828,startup,32,2.048471010142868,0.50628627793442049
reused_parent,oracle_nuisance,0.10000000000000001,0.78539816339744828,startup,32,3.6430484256839089,0.39479938605532783
reused_parent,native_i17,0.10000000000000001,0.78539816339744828,startup,32,2.099390245697434,0.27850094847258156
reused_parent,native_cp,0.10000000000000001,0.78539816339744828,startup,32,2.1063219570281735,0.27879521769123133
reused_parent,native_cp_star,0.10000000000000001,0.78539816339744828,startup,32,2.0995386615418052,0.28052642029414493
reused_parent,oracle_useful_star,0.10000000000000001,0.78539816339744828,startup,32,1.7936986459129312,0.50672560945279066
reused_parent,raw,0.10000000000000001,0.78539816339744828,transition,32,4.9984972746094494,0.03378402254242506
reused_parent,ema_q0p9,0.10000000000000001,0.78539816339744828,transition,32,0.70149858969673118,0.013186517955985381
reused_parent,ema_q0p99,0.10000000000000001,0.78539816339744828,transition,32,4.4750589235298168,0.32102431529772041
reused_parent,ema_q0p999,0.10000000000000001,0.78539816339744828,transition,32,23.688449438293855,3.9593469311772704
reused_parent,dema_q0p9,0.10000000000000001,0.78539816339744828,transition,32,0.83902256305993128,0.010613025623344414
reused_parent,dema_q0p99,0.10000000000000001,0.78539816339744828,transition,32,2.4823478182153993,0.13879861604647981
reused_parent,dema_q0p999,0.10000000000000001,0.78539816339744828,transition,32,15.039280910030849,1.9789503978727767
reused_parent,ema_common_steady_oracle,0.10000000000000001,0.78539816339744828,transition,32,0.67188433726909591,0.010022645457166898
reused_parent,common_kalman,0.10000000000000001,0.78539816339744828,transition,32,0.67188433813868675,0.010022645597006913
reused_parent,useful_oracle_kalman,0.10000000000000001,0.78539816339744828,transition,32,0.28271570335118912,0.0037939908483020984
reused_parent,scalar_k0,0.10000000000000001,0.78539816339744828,transition,32,4.4750589235298177,0.32102431529772046
reused_parent,scalar_k0p5,0.10000000000000001,0.78539816339744828,transition,32,1.6769835334797958,0.081805977282314063
reused_parent,scalar_k0p9,0.10000000000000001,0.78539816339744828,transition,32,0.71597662719727073,0.011292635349544534
reused_parent,scalar_k1,0.10000000000000001,0.78539816339744828,transition,32,0.70149858969673118,0.013186517955985381
reused_parent,oracle_useful,0.10000000000000001,0.78539816339744828,transition,32,0.52970319938210098,0.013312157403127569
reused_parent,oracle_nuisance,0.10000000000000001,0.78539816339744828,transition,32,4.6468543138444476,0.32304687323668552
reused_parent,native_i17,0.10000000000000001,0.78539816339744828,transition,32,2.096291865501851,0.16984017443635097
reused_parent,native_cp,0.10000000000000001,0.78539816339744828,transition,32,2.0834196947268131,0.1701408034391978
reused_parent,native_cp_star,0.10000000000000001,0.78539816339744828,transition,32,2.1725422470958144,0.20079765589263188
reused_parent,oracle_useful_star,0.10000000000000001,0.78539816339744828,transition,32,0.31827739856116494,0.0087014073256045793
reused_parent,raw,0.10000000000000001,0.78539816339744828,late,32,5.0088825566169106,0.017551022144278314
reused_parent,ema_q0p9,0.10000000000000001,0.78539816339744828,late,32,0.6851541109871635,0.0074513993475618127
reused_parent,ema_q0p99,0.10000000000000001,0.78539816339744828,late,32,4.604953967279581,0.16063626490154692
reused_parent,ema_q0p999,0.10000000000000001,0.78539816339744828,late,32,39.916221422159325,4.64558803686029
reused_parent,dema_q0p9,0.10000000000000001,0.78539816339744828,late,32,0.82831493720215466,0.0056384866117742726
reused_parent,dema_q0p99,0.10000000000000001,0.78539816339744828,late,32,2.3727492720740448,0.049075945670392203
reused_parent,dema_q0p999,0.10000000000000001,0.78539816339744828,late,32,20.139651619891595,1.3723295240939641
reused_parent,ema_common_steady_oracle,0.10000000000000001,0.78539816339744828,late,32,0.65819875704080433,0.0056318568020636544
reused_parent,common_kalman,0.10000000000000001,0.78539816339744828,late,32,0.65819875704080433,0.0056318568020636587
reused_parent,useful_oracle_kalman,0.10000000000000001,0.78539816339744828,late,32,0.27204406063853404,0.0025477209561903221
reused_parent,scalar_k0,0.10000000000000001,0.78539816339744828,late,32,4.604953967279581,0.16063626490154695
reused_parent,scalar_k0p5,0.10000000000000001,0.78539816339744828,late,32,1.7106537429079758,0.041441975245502201
reused_parent,scalar_k0p9,0.10000000000000001,0.78539816339744828,late,32,0.70895707381692241,0.005734279019976341
reused_parent,scalar_k1,0.10000000000000001,0.78539816339744828,late,32,0.6851541109871635,0.0074513993475618101
reused_parent,oracle_useful,0.10000000000000001,0.78539816339744828,late,32,0.49335804074723844,0.0072846988817044517
reused_parent,oracle_nuisance,0.10000000000000001,0.78539816339744828,late,32,4.796750037519506,0.16040836636082903
reused_parent,native_i17,0.10000000000000001,0.78539816339744828,late,32,1.2677614772412114,0.10101296701566105
reused_parent,native_cp,0.10000000000000001,0.78539816339744828,late,32,1.2398881378071254,0.099881471745341302
reused_parent,native_cp_star,0.10000000000000001,0.78539816339744828,late,32,1.1819146520923893,0.12369438283392369
reused_parent,oracle_useful_star,0.10000000000000001,0.78539816339744828,late,32,0.29038991678730836,0.002536316687722381
